user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen054,Agressão entre pedestres na Rua Marquês de São Vicente filmada por testemunhas. Confusão generalizada na Rua Marquês de São Vicente com xingamentos e empurrão.,-22.975418,-43.230202,2025-09-15,Conflito social,media
citizen045,Quebraram o monumento na Praça Santos Dumont que estava restaurado. Ônibus riscado e vandalizado na Praça Santos Dumont.,-22.986501,-43.245849,2025-10-25,Vandalismo,alta
citizen013,"Bebedouro público na Rua Marquês de São Vicente vandalizado, sem funcionar.",-22.975949,-43.229682,2026-01-28,Vandalismo,alta
citizen021,"Minha bolsa foi arrancada na beira da Lagoa numa moto. Furto de bike na beira da Lagoa, precisamos de mais policiamento.",-22.987680,-43.243451,2025-02-27,Seguranca e circulacao,alta
citizen029,"Viatura não passa perto da PUC-Rio há dias, abandono policial.",-22.985157,-43.245951,2025-05-15,Seguranca e circulacao,alta
citizen030,Criança com medo de ir pra escola passando na beira da Lagoa. Preciso sair cedo e na beira da Lagoa tá perigoso antes de amanhecer.,-22.987758,-43.246075,2026-05-21,Seguranca e circulacao,media
citizen018,Placa de rua caída logo ali na esquina há semanas. Engarrafamento logo ali na esquina todo dia no horário de pico.,-22.986194,-43.245004,2025-03-18,Transito e mobilidade,media
citizen012,"Cano d'água estourando na minha rua e ninguém da Cedae aparece. Fiação elétrica exposta na minha rua, perigo de choque.",-22.980874,-43.242094,2025-10-05,Outro,media
citizen041,"Engarrafamento na Rua Jardim Botânico todo dia no horário de pico. Buraco enorme na Rua Jardim Botânico que já danificou dois carros. Semáforo quebrado na Rua Jardim Botânico há dias, acidentes à vista.",-22.987812,-43.246309,2025-10-05,Transito e mobilidade,media
citizen051,A rua na Rua Marquês de São Vicente ficou escura e aumentou os furtos.,-22.975490,-43.232642,2025-04-16,Iluminacao publica,baixa
citizen005,"Carro arrombado aqui no bairro de madrugada, terceiro esse mês. Traficantes na esquina aqui no bairro intimidando quem passa.",-22.978873,-43.232971,2025-08-29,Seguranca e circulacao,media
citizen030,Placa de rua caída na Praça Santos Dumont há semanas.,-22.977908,-43.231696,2025-05-24,Transito e mobilidade,baixa
citizen008,"Escrita de gangue pichada na Rua Marquês de São Vicente, intimidatório. Vandalizaram o playground na Rua Marquês de São Vicente, crianças sem onde brincar.",-22.979064,-43.234761,2026-03-15,Vandalismo,baixa
citizen045,Traficantes na esquina na Pista Cláudio Coutinho intimidando quem passa.,-22.976687,-43.231929,2025-06-15,Seguranca e circulacao,media
citizen010,O lixo orgânico na Rua Padre Leonel Franca tá fedendo demais com esse calor.,-22.977187,-43.233024,2026-04-02,Lixo e conservacao,baixa
citizen038,"Pombos infestando o telhado na Rua Fonte da Saudade, situação insalubre.",-22.986930,-43.246136,2025-10-10,Outro,media
citizen051,Moradores brigando por causa de barulho na Rua Marquês de São Vicente todo fim de semana. Conflito relacionado a entrega de aplicativo na Rua Marquês de São Vicente ficou feio.,-22.977390,-43.224789,2025-12-23,Conflito social,media
citizen034,"Calçada toda quebrada na Rua Fonte da Saudade, impossível pra cadeirante.",-22.974369,-43.225314,2025-06-09,Espaco publico,baixa
citizen027,"Quebraram o espelho do retrovisor do meu carro na Pista Cláudio Coutinho. Vandalizaram o banco da praça na Pista Cláudio Coutinho, destruído.",-22.975663,-43.224609,2025-11-02,Vandalismo,baixa
citizen008,"Barulho de tiro na Rua Álvaro Chaves ontem à noite, assustador.",-22.987572,-43.246611,2025-02-20,Seguranca e circulacao,alta
citizen021,Acionei a prefeitura sobre o poste perto do Shopping da Gávea e ficou no papel.,-22.974159,-43.229501,2025-07-27,Iluminacao publica,alta
citizen008,Fiz o chamado pra Enel semana passada sobre o poste na Rua Jardim Botânico e nada. Toda a quadra na Rua Jardim Botânico no escuro. Cadê a Enel?,-22.978089,-43.231381,2025-02-09,Iluminacao publica,media
citizen038,Minha bolsa foi arrancada na Rua Pacheco Leão numa moto.,-22.987001,-43.245546,2026-05-13,Seguranca e circulacao,alta
citizen052,O lixo orgânico na Rua Pacheco Leão tá fedendo demais com esse calor. Alguém jogou entulho de obra na Rua Pacheco Leão e deixou largado.,-22.986876,-43.243419,2025-03-08,Lixo e conservacao,alta
citizen015,Totem de informação na Rua Fonte da Saudade quebrado e apagado. Buraco na calçada na Rua Fonte da Saudade engoliu o salto do sapato da minha mãe.,-22.976026,-43.226686,2025-01-07,Espaco publico,baixa
citizen043,"Sem iluminação na Rua Lopes Quintas, fica perigoso à noite. A rua na Rua Lopes Quintas ficou escura e aumentou os furtos.",-22.979274,-43.232820,2025-01-23,Iluminacao publica,baixa
citizen036,"Porta de garagem arrombada na Pista Cláudio Coutinho, terceiro caso.",-22.979493,-43.233214,2025-02-06,Seguranca e circulacao,baixa
citizen030,A coleta de lixo perto da PUC-Rio sumiu. O que aconteceu? O lixo orgânico perto da PUC-Rio tá fedendo demais com esse calor.,-22.976151,-43.232532,2026-01-06,Lixo e conservacao,media
citizen001,Tem uma montanha de lixo na Estrada da Gávea que ninguém tira.,-22.978319,-43.233900,2026-05-06,Lixo e conservacao,baixa
citizen051,Vizinho colocando som alto perto da PUC-Rio até meia-noite toda noite. Denúncia de agressão verbal constante perto da PUC-Rio. Morador perturbando a vizinhança perto da PUC-Rio com ameaças.,-22.986979,-43.247404,2026-04-28,Conflito social,alta
citizen041,"Poste piscando na Rua Padre Leonel Franca já faz 10 dias, parece discoteca. Vários postes apagados na Rua Padre Leonel Franca. Isso é descaso.",-22.976079,-43.233774,2025-07-21,Iluminacao publica,media
citizen036,"Ciclista quase atropelado na Rua Casuarina por falta de ciclofaixa. Buraco enorme na Rua Casuarina que já danificou dois carros. Desvio de obra na Rua Casuarina sem sinalização adequada, confuso demais.",-22.978608,-43.232439,2026-03-06,Transito e mobilidade,baixa
citizen022,Picharam toda a parede na Rua Vice-Governador Rubens Berardo de madrugada. Picharam o muro do condomínio na Rua Vice-Governador Rubens Berardo de novo.,-22.973646,-43.231002,2025-08-04,Vandalismo,media
citizen056,Área verde perto do Shopping da Gávea sendo invadida por carros.,-22.976028,-43.231788,2025-07-15,Espaco publico,media
citizen048,Quebraram o monumento perto da PUC-Rio que estava restaurado. Portão da praça perto da PUC-Rio forçado e quebrado.,-22.974221,-43.229843,2026-04-06,Vandalismo,alta
citizen028,"Lona improvisada na Praça Santos Dumont bloqueando sinalização. Fiação elétrica exposta na Praça Santos Dumont, perigo de choque.",-22.980344,-43.243380,2025-06-28,Outro,media
citizen045,"Ia sair pra correr mas na Rua Casuarina tá escuro demais. Rua totalmente escura na Rua Casuarina, fácil de assaltar assim.",-22.974675,-43.229862,2025-03-22,Iluminacao publica,media
citizen034,Câmera de segurança na Rua Álvaro Chaves arrancada propositalmente.,-22.987099,-43.245903,2026-05-03,Vandalismo,media
citizen051,"O lixo na Rua Marquês de São Vicente tá acumulado há dias e ninguém faz nada. Tem um monte de entulho abandonado na Rua Marquês de São Vicente, absurdo.",-22.978868,-43.232950,2025-12-12,Lixo e conservacao,media
citizen022,"Lixeiras públicas na Rua Jardim Botânico destruídas, joguei fora. Picharam o muro do condomínio na Rua Jardim Botânico de novo. Bebedouro público na Rua Jardim Botânico vandalizado, sem funcionar.",-22.986592,-43.244146,2025-04-23,Vandalismo,alta
citizen011,Quiosque clandestino na Rua Álvaro Chaves gerando confusão e briga.,-22.987035,-43.245431,2025-02-28,Seguranca e circulacao,alta
citizen048,Minha rua virou lixão. Tem lixo na Rua Padre Leonel Franca por todo lado.,-22.977067,-43.232729,2025-06-26,Lixo e conservacao,baixa
citizen002,Evento privado bloqueando a calçada na minha rua sem aviso.,-22.986333,-43.246521,2025-07-26,Outro,baixa
citizen014,"Poste piscando na Rua Vice-Governador Rubens Berardo já faz 10 dias, parece discoteca. Três postes apagados em sequência na Rua Vice-Governador Rubens Berardo. Que descuido.",-22.977276,-43.232790,2026-04-10,Iluminacao publica,alta
citizen016,Traficantes na esquina na Rua Padre Leonel Franca intimidando quem passa. Câmera de segurança na Rua Padre Leonel Franca quebrada há meses.,-22.978478,-43.234501,2026-04-22,Seguranca e circulacao,media
citizen057,Vidro de poste de semáforo quebrado na Rua Lopes Quintas.,-22.987498,-43.244118,2025-01-03,Vandalismo,media
citizen010,"Passando perto da PUC-Rio à noite dá medo, zero iluminação. Toda a quadra perto da PUC-Rio no escuro. Cadê a Enel? Sem iluminação perto da PUC-Rio, fica perigoso à noite.",-22.975659,-43.231541,2025-08-25,Iluminacao publica,media
citizen027,Discussão por vaga de estacionamento na Rua Álvaro Chaves virou caso de polícia. Conflito entre moradores e ambulantes na Rua Álvaro Chaves.,-22.986942,-43.245800,2025-06-20,Conflito social,alta
citizen059,"Carro arrombado no Parque da Cidade de madrugada, terceiro esse mês. Furto de retrovisor no Parque da Cidade, segundo da semana.",-22.972490,-43.229658,2025-10-02,Seguranca e circulacao,media
citizen022,Picharam o muro do condomínio na Rua Fonte da Saudade de novo.,-22.978913,-43.234714,2026-04-07,Vandalismo,baixa
citizen040,Desentendimento entre grupos na Rua Vice-Governador Rubens Berardo que quase virou pancadaria.,-22.974811,-43.230185,2026-01-02,Conflito social,alta
citizen011,Alguém jogou entulho de obra na Rua Álvaro Chaves e deixou largado. A prefeitura precisa agir! O lixo na Rua Álvaro Chaves tá atraindo rato. O lixo na Rua Álvaro Chaves tá acumulado há dias e ninguém faz nada.,-22.976902,-43.233556,2025-02-20,Lixo e conservacao,baixa
citizen052,Entupimento de bueiro perto do Shopping da Gávea que alaga tudo.,-22.986967,-43.245323,2026-02-07,Outro,media
citizen009,"Escrita de gangue pichada logo ali na esquina, intimidatório.",-22.975266,-43.229401,2026-05-18,Vandalismo,baixa
citizen004,Equipamento de academia ao ar livre na Rua Marquês de São Vicente destruído.,-22.986640,-43.245700,2025-04-27,Vandalismo,alta
citizen027,Barulho de briga no Parque da Cidade perturbando todo o quarteirão. Discussão de trânsito no Parque da Cidade que desceu pro pessoal.,-22.977087,-43.227299,2025-03-18,Conflito social,media
citizen053,Preciso sair cedo e na Rua Marquês de São Vicente tá perigoso antes de amanhecer.,-22.976138,-43.224118,2025-12-24,Seguranca e circulacao,baixa
citizen022,"Motocicleta subindo calçada na Rua Vice-Governador Rubens Berardo assustando pedestres. Calçada destruída na Rua Vice-Governador Rubens Berardo, idosos e cadeirantes sem passagem.",-22.976603,-43.232017,2025-11-06,Transito e mobilidade,media
citizen027,"Bebedouro público perto do Shopping da Gávea vandalizado, sem funcionar.",-22.980138,-43.241783,2025-08-17,Vandalismo,alta
citizen018,Terceiro dia seguido sem coleta na Rua Álvaro Chaves. Até quando?,-22.979927,-43.241321,2026-03-07,Lixo e conservacao,media
citizen001,"Família brigando na rua na Pista Cláudio Coutinho, situação constrangedora. Denúncia de agressão verbal constante na Pista Cláudio Coutinho.",-22.986392,-43.245095,2026-01-28,Conflito social,alta
citizen057,"Escrita de gangue pichada na Rua Vice-Governador Rubens Berardo, intimidatório. Placa de trânsito arrancada na Rua Vice-Governador Rubens Berardo por vândalos.",-22.976429,-43.231234,2026-03-05,Vandalismo,alta
citizen017,"Cano d'água estourando na Rua Marquês de São Vicente e ninguém da Cedae aparece. Animal abandonado na Rua Marquês de São Vicente há dias, alguém pode ajudar?",-22.979134,-43.233069,2025-01-23,Outro,baixa
citizen011,Espaço público na Praça Santos Dumont virou estacionamento irregular. Equipamentos de ginástica na Praça Santos Dumont enferrujados e sem manutenção.,-22.986868,-43.245165,2026-03-31,Espaco publico,baixa
citizen018,A praça na Estrada da Gávea deveria ser pra todos mas tá inacessível.,-22.979904,-43.240551,2026-04-05,Espaco publico,media
citizen023,"Grupo bagunçando na Rua Lopes Quintas até tarde, moradores com medo. Porta de garagem arrombada na Rua Lopes Quintas, terceiro caso.",-22.977593,-43.234291,2025-05-10,Seguranca e circulacao,alta
citizen014,Lâmpada queimada na Rua Fonte da Saudade há quinze dias sem previsão de troca.,-22.977747,-43.234655,2025-05-14,Iluminacao publica,alta
citizen037,Calçada na minha rua com entulho e ninguém desobstrui.,-22.976413,-43.226798,2025-11-23,Espaco publico,media
citizen015,"Rua totalmente escura na Estrada da Gávea, fácil de assaltar assim.",-22.974628,-43.228904,2026-05-26,Iluminacao publica,alta
citizen049,"Drenagem entupida na Rua Marquês de São Vicente, qualquer chuva alaga tudo.",-22.980683,-43.239982,2026-05-13,Espaco publico,media
citizen004,"Drenagem entupida perto da PUC-Rio, qualquer chuva alaga tudo.",-22.974873,-43.232395,2025-02-19,Espaco publico,media
citizen051,Briga feia entre vizinhos na Rua Jardim Botânico que já durou horas. Moradores brigando por causa de barulho na Rua Jardim Botânico todo fim de semana.,-22.986961,-43.245133,2026-04-06,Conflito social,alta
citizen060,"Há dias com sacos de lixo rasgados na minha rua, cheios de inseto. Esgoto entupido e lixo acumulado na minha rua, situação precária.",-22.980760,-43.242793,2025-09-20,Lixo e conservacao,media
citizen039,"Furto de retrovisor na Pista Cláudio Coutinho, segundo da semana. Quiosque clandestino na Pista Cláudio Coutinho gerando confusão e briga.",-22.977119,-43.234729,2025-09-20,Seguranca e circulacao,alta
citizen060,"Vandalizaram o playground na beira da Lagoa, crianças sem onde brincar. Quebraram o espelho do retrovisor do meu carro na beira da Lagoa.",-22.978547,-43.233423,2026-05-08,Vandalismo,alta
citizen012,"Tem um monte de entulho abandonado logo ali na esquina, absurdo.",-22.981460,-43.241957,2026-03-11,Lixo e conservacao,baixa
citizen009,"Pichação em cima de pichação no Parque da Cidade, ninguém limpa. Picharam toda a parede no Parque da Cidade de madrugada. Quebraram o espelho do retrovisor do meu carro no Parque da Cidade.",-22.972826,-43.231340,2025-04-14,Vandalismo,alta
citizen003,Assalto a pedestres na Rua Vice-Governador Rubens Berardo virou rotina. Cheguei em casa e havia marcas de tentativa de arrombamento na Rua Vice-Governador Rubens Berardo.,-22.975288,-43.231232,2025-10-01,Seguranca e circulacao,baixa
citizen028,Lixeira pública na Rua Lopes Quintas transbordando sem coleta. Falta rampa de acessibilidade na Rua Lopes Quintas. Área verde na Rua Lopes Quintas sendo invadida por carros.,-22.986760,-43.245953,2025-11-02,Espaco publico,media
citizen052,"Traficantes na esquina na Rua Álvaro Chaves intimidando quem passa. Viatura não passa na Rua Álvaro Chaves há dias, abandono policial.",-22.974114,-43.225394,2026-03-15,Seguranca e circulacao,alta
citizen040,Tô passando na Estrada da Gávea e o cheiro de lixo tá insuportável.,-22.979983,-43.242841,2025-03-12,Lixo e conservacao,alta
citizen048,"Tapume de obra na Rua Fonte da Saudade tomando calçada inteira. Entupimento de bueiro na Rua Fonte da Saudade que alaga tudo. Animal silvestre ferido na Rua Fonte da Saudade, precisa de resgate.",-22.980600,-43.233344,2026-03-24,Outro,media
citizen031,"Carro estacionado em cima da calçada na Rua Padre Leonel Franca, pedestres na rua.",-22.977134,-43.224952,2026-01-13,Transito e mobilidade,media
citizen012,Os postes perto do Shopping da Gávea estão todos apagados faz dias.,-22.975874,-43.226119,2025-04-16,Iluminacao publica,media
citizen033,Bancos da praça na Rua Marquês de São Vicente todos depredados.,-22.987970,-43.245320,2025-02-05,Vandalismo,baixa
citizen031,Lona improvisada na Rua Lopes Quintas bloqueando sinalização.,-22.977629,-43.226350,2025-10-26,Outro,baixa
citizen043,Fiz o chamado pra Enel semana passada sobre o poste na Pista Cláudio Coutinho e nada.,-22.976514,-43.233161,2025-03-04,Iluminacao publica,alta
